regulator_symbol	regulator_id	target_symbol	2target_id	database	evidence	confidence
NFATC1	4772	PPP3CA	25530	kegg	Experimental	High
NFATC1	4772	PPP3CB	25532	kegg	Experimental	High
NFATC1	4772	PPP3CC	25533	kegg	Experimental	High
NFATC1	4772	PPP3R1	25534	hprd,kegg	Experimental	High
NFATC1	4772	PPP3R2	25535	kegg	Experimental	High
NFATC1	4772	PTGS2	25743	kegg	Experimental	High
NFATC1	4772	TNF	27124	kegg	Experimental	High
NFATC2	4773	CHP1	211261	kegg	Experimental	High
NFATC2	4773	PPP3R2	25535	kegg	Experimental	High
NFATC2	4773	PPP3R1	25534	hprd,kegg	Experimental	High
NFATC2	4773	PPP3CC	25533	kegg	Experimental	High
NFATC2	4773	PPP3CB	25532	hprd,kegg	Experimental	High
NFATC2	4773	PPP3CA	25530	kegg	Experimental	High
NFATC2	4773	MAPK9	25601	kegg	Experimental	High
NFATC2	4773	MAPK8	25599	kegg	Experimental	High
NFATC2	4773	MAPK14	21432	kegg	Experimental	High
NFATC2	4773	MAPK13	25603	kegg	Experimental	High
NFATC2	4773	MAPK12	26300	kegg	Experimental	High
NFATC2	4773	MAPK11	25600	kegg	Experimental	High
NFATC2	4773	MAPK10	25602	kegg	Experimental	High
NFATC2	4773	GSK3B	22932	kegg	Experimental	High
NFATC2	4773	CSF2	21437	kegg	Experimental	High
NFATC2	4773	CHP2	263928	kegg	Experimental	High
NFATC2	4773	TNF	27124	kegg	Experimental	High
NFATC2	4773	PTGS2	25743	kegg	Experimental	High
NFATC3	4775	MAPK13	25603	kegg	Experimental	High
NFATC3	4775	MAPK14	21432	kegg	Experimental	High
NFATC3	4775	PPP3CA	25530	kegg	Experimental	High
NFATC3	4775	PPP3CB	25532	kegg	Experimental	High
NFATC3	4775	PPP3CC	25533	kegg	Experimental	High
NFATC3	4775	PPP3R1	25534	kegg	Experimental	High
NFATC3	4775	PPP3R2	25535	kegg	Experimental	High
NFATC3	4775	PTGS2	25743	kegg	Experimental	High
NFATC3	4775	TNF	27124	kegg	Experimental	High
NFATC3	4775	MAPK11	25600	kegg	Experimental	High
NFATC3	4775	GSK3B	22932	kegg	Experimental	High
NFATC3	4775	CSF2	21437	kegg	Experimental	High
NFATC3	4775	CHP2	263928	kegg	Experimental	High
NFATC3	4775	CHP1	211261	kegg	Experimental	High
NFATC3	4775	MAPK12	26300	kegg	Experimental	High
NFATC4	4776	PTGS2	25743	kegg	Experimental	High
NFATC4	4776	CHP1	211261	kegg	Experimental	High
NFATC4	4776	CHP2	263928	kegg	Experimental	High
NFATC4	4776	CSF2	21437	kegg	Experimental	High
NFATC4	4776	GSK3B	22932	kegg	Experimental	High
NFATC4	4776	MAPK10	25602	kegg	Experimental	High
NFATC4	4776	MAPK11	25600	kegg	Experimental	High
NFATC4	4776	MAPK12	26300	kegg	Experimental	High
NFATC4	4776	MAPK13	25603	kegg	Experimental	High
NFATC4	4776	MAPK14	21432	hprd,kegg	Experimental	High
NFATC4	4776	MAPK8	25599	kegg	Experimental	High
NFATC4	4776	MAPK9	25601	kegg	Experimental	High
NFATC4	4776	PPP3CA	25530	kegg	Experimental	High
NFATC4	4776	PPP3CB	25532	kegg	Experimental	High
NFATC4	4776	PPP3CC	25533	kegg	Experimental	High
NFATC4	4776	PPP3R1	25534	kegg	Experimental	High
NFATC4	4776	PPP3R2	25535	kegg	Experimental	High
NFATC4	4776	TNF	27124	kegg	Experimental	High
NFE2L2	4780	EIF2AK1	227102	kegg	Experimental	High
NFE2L2	4780	DDIT3	21649	kegg	Experimental	High
NFE2L2	4780	EIF2AK4	2440275	kegg	Experimental	High
NFE2L2	4780	EIF2AK3	29451	hprd,kegg	Experimental	High
NFE2L2	4780	EIF2AK2	25610	kegg	Experimental	High
NFIA	4774	ALB	2213	tred	Experimental	High
NFIA	4774	F9	22158	tred	Experimental	High
NFIA	4774	NR3C1	22908	tred	Experimental	High
NFIA	4774	TP53	27157	tred	Experimental	High
NFIA	4774	ALDOA	2226	tred	Experimental	High
NFIB	4781	hsa-miR-21	2MIMAT0000076	transmir	Experimental	High
NFIC	4782	ADH6	2130	tred	Experimental	High
NFIC	4782	AFP	2174	tred	Experimental	High
NFIC	4782	AGT	2183	tred	Experimental	High
NFIC	4782	AGXT	2189	tred	Experimental	High
NFIC	4782	AHSG	2197	tred	Experimental	High
NFIC	4782	ALAS1	2211	tred	Experimental	High
NFIC	4782	ALDOA	2226	tred	Experimental	High
NFIC	4782	AMELX	2265	tred	Experimental	High
NFIC	4782	AMELY	2266	tred	Experimental	High
NFIC	4782	APOA2	2336	tred	Experimental	High
NFIC	4782	ARG1	2383	tred	Experimental	High
NFIC	4782	ARID4A	25926	tred	Experimental	High
NFIC	4782	ATP1A1	2476	tred	Experimental	High
NFIC	4782	C4A	2720	tred	Experimental	High
NFIC	4782	C4BPB	2725	tred	Experimental	High
NFIC	4782	CGA	21081	tred	Experimental	High
NFIC	4782	COL18A1	280781	tred	Experimental	High
NFIC	4782	COL3A1	21281	tred	Experimental	High
NFIC	4782	CSNK2A1	21457	tred	Experimental	High
NFIC	4782	CSNK2A2	21459	tred	Experimental	High
NFIC	4782	CYP11A1	21583	tred	Experimental	High
NFIC	4782	CYP17A1	21586	tred	Experimental	High
NFIC	4782	CYP1A1	21543	tred	Experimental	High
NFIC	4782	CYP1A2	21544	tred	Experimental	High
NFIC	4782	CYP27B1	21594	tred	Experimental	High
NFIC	4782	DDB1	21642	tred	Experimental	High
NFIC	4782	DDB2	21643	tred	Experimental	High
NFIC	4782	ELN	22006	tred	Experimental	High
NFIC	4782	F13A1	22162	tred	Experimental	High
NFIC	4782	F3	22152	tred	Experimental	High
NFIC	4782	F9	22158	tred	Experimental	High
NFIC	4782	FABP7	22173	tred	Experimental	High
NFIC	4782	FN1	22335	tred	Experimental	High
NFIC	4782	FOS	22353	tred	Experimental	High
NFIC	4782	INSR	23643	tred	Experimental	High
NFIC	4782	IRF3	23661	tred	Experimental	High
NFIC	4782	JUN	23725	tred	Experimental	High
NFIC	4782	EDN1	21906	tred	Experimental	High
NFIC	4782	KRT17	23872	tred	Experimental	High
NFIC	4782	LHCGR	23973	tred	Experimental	High
NFIC	4782	MATN1	24146	tred	Experimental	High
NFIC	4782	MBL2	24153	tred	Experimental	High
NFIC	4782	MBP	24155	tred	Experimental	High
NFIC	4782	MED21	29412	tred	Experimental	High
NFIC	4782	MYC	24609	tred	Experimental	High
NFIC	4782	NDUFA1	24694	tred	Experimental	High
NFIC	4782	NEFM	24741	tred	Experimental	High
NFIC	4782	NME1	24830	tred	Experimental	High
NFIC	4782	NOL3	28996	tred	Experimental	High
NFIC	4782	NOS1	24842	tred	Experimental	High
NFIC	4782	NPY	24852	tred	Experimental	High
NFIC	4782	NR3C1	22908	tred	Experimental	High
NFIC	4782	OAT	24942	tred	Experimental	High
NFIC	4782	PCK2	25106	tred	Experimental	High
NFIC	4782	PFKFB1	25207	tred	Experimental	High
NFIC	4782	PFKFB3	25209	tred	Experimental	High
NFIC	4782	PGK1	25230	tred	Experimental	High
NFIC	4782	PIR	28544	tred	Experimental	High
NFIC	4782	PKLR	25313	tred	Experimental	High
NFIC	4782	PLAT	25327	tred	Experimental	High
NFIC	4782	POLA2	223649	tred	Experimental	High
NFIC	4782	POLD1	25424	tred	Experimental	High
NFIC	4782	POLD2	25425	tred	Experimental	High
NFIC	4782	POLE2	25427	tred	Experimental	High
NFIC	4782	PON1	25444	tred	Experimental	High
NFIC	4782	POU1F1	25449	tred	Experimental	High
NFIC	4782	PRG2	25553	tred	Experimental	High
NFIC	4782	PROC	25624	tred	Experimental	High
NFIC	4782	PTGS2	25743	tred	Experimental	High
NFIC	4782	RBP1	25947	tred	Experimental	High
NFIC	4782	RGN	29104	tred	Experimental	High
NFIC	4782	RPE65	26121	tred	Experimental	High
NFIC	4782	RUNX2	2860	tred	Experimental	High
NFIC	4782	SCD	26319	tred	Experimental	High
NFIC	4782	SERPINE1	25054	tred	Experimental	High
NFIC	4782	SFTPB	26439	tred	Experimental	High
NFIC	4782	SLC2A4	26517	tred	Experimental	High
NFIC	4782	SLC34A2	210568	tred	Experimental	High
NFIC	4782	SMUG1	223583	tred	Experimental	High
NFIC	4782	SNAPC1	26617	tred	Experimental	High
NFIC	4782	SOD1	26647	tred	Experimental	High
NFIC	4782	SOS1	26654	tred	Experimental	High
NFIC	4782	SPATA2	29825	tred	Experimental	High
NFIC	4782	STMN1	23925	tred	Experimental	High
NFIC	4782	TF	27018	tred	Experimental	High
NFIC	4782	TFAP2A	27020	tred	Experimental	High
NFIC	4782	TFPI2	27980	tred	Experimental	High
NFIC	4782	TINAGL1	264129	tred	Experimental	High
NFIC	4782	TNNC2	27125	tred	Experimental	High
NFIC	4782	TP53	27157	tred	Experimental	High
NFIC	4782	TRIM26	27726	tred	Experimental	High
NFIC	4782	UBTF	27343	tred	Experimental	High
NFIC	4782	UGT8	27368	tred	Experimental	High
NFIC	4782	UROS	27390	tred	Experimental	High
NFIC	4782	VWF	27450	tred	Experimental	High
NFIC	4782	WT1	27490	tred	Experimental	High
NFIC	4782	GH2	22689	tred	Experimental	High
NFIC	4782	GIF	22694	tred	Experimental	High
NFIC	4782	GNRH1	22796	tred	Experimental	High
NFIC	4782	GTF3C1	22975	tred	Experimental	High
NFIC	4782	GTF3C2	22976	tred	Experimental	High
NFIC	4782	GUCY1B3	22983	tred	Experimental	High
NFIC	4782	COL1A1	21277	ucsc,tred	Experimental	High
NFIC	4782	HBA2	23040	tred	Experimental	High
NFIC	4782	HMGB1	23146	tred	Experimental	High
NFIC	4782	HMGCS2	23158	tred	Experimental	High
NFIC	4782	GFAP	22670	tred	Experimental	High
NFIC	4782	HMOX1	23162	tred	Experimental	High
NFIC	4782	IL6	23569	tred	Experimental	High
NFIC	4782	SFTPC	26440	ucsc,tred	Experimental	High
NFIC	4782	GOT1	22805	ucsc,tred	Experimental	High
NFIC	4782	HSPA1A	23303	tred	Experimental	High
NFIC	4782	HSD11B2	23291	tred	Experimental	High
NFIC	4782	HRAS	23265	tred	Experimental	High
NFIC	4782	HNRNPA1	23178	tred	Experimental	High
NFIC	4782	ADA	2100	tred	Experimental	High
NFIX	4784	ADRA1B	2147	tred	Experimental	High
NFKB1	4790	IL1RN	23557	tred	Experimental	High
NFKB1	4790	A2M	22	tred	Experimental	High
NFKB1	4790	ABCB1	25243	tred	Experimental	High
NFKB1	4790	ABCG1	29619	tred	Experimental	High
NFKB1	4790	ACP5	254	tred	Experimental	High
NFKB1	4790	ADORA1	2134	tred	Experimental	High
NFKB1	4790	ADRA2B	2151	tred	Experimental	High
NFKB1	4790	AGFG1	23267	tred	Experimental	High
NFKB1	4790	AKR1B1	2231	tred	Experimental	High
NFKB1	4790	AKR1C1	21645	tred	Experimental	High
NFKB1	4790	AKT1	2207	tred	Experimental	High
NFKB1	4790	APOC3	2345	tred	Experimental	High
NFKB1	4790	APOE	2348	tred	Experimental	High
NFKB1	4790	AR	2367	tred	Experimental	High
NFKB1	4790	AREG	2374	tred	Experimental	High
NFKB1	4790	ATF3	2467	tred	Experimental	High
NFKB1	4790	ATP12A	2479	tred	Experimental	High
NFKB1	4790	BCL10	28915	tred	Experimental	High
NFKB1	4790	BRCA1	2672	tred	Experimental	High
NFKB1	4790	BRCA2	2675	tred	Experimental	High
NFKB1	4790	BST1	2683	tred	Experimental	High
NFKB1	4790	CCL11	26356	tred	Experimental	High
NFKB1	4790	CCL3	26348	tred	Experimental	High
NFKB1	4790	CCL4	26351	tred	Experimental	High
NFKB1	4790	CCND2	2894	tred	Experimental	High
NFKB1	4790	CCR7	21236	tred	Experimental	High
NFKB1	4790	CD22	2933	tred	Experimental	High
NFKB1	4790	CD40LG	2959	tred	Experimental	High
NFKB1	4790	CD69	2969	tred	Experimental	High
NFKB1	4790	CD79A	2973	tred	Experimental	High
NFKB1	4790	CD86	2942	tred	Experimental	High
NFKB1	4790	CDH13	21012	tred	Experimental	High
NFKB1	4790	CFTR	21080	tred	Experimental	High
NFKB1	4790	CNTN1	21272	tred	Experimental	High
NFKB1	4790	COL1A1	21277	tred	Experimental	High
NFKB1	4790	COPS2	29318	tred	Experimental	High
NFKB1	4790	CSF1	21435	tred	Experimental	High
NFKB1	4790	CSN2	21447	tred	Experimental	High
NFKB1	4790	CSNK2A1	21457	tred	Experimental	High
NFKB1	4790	CSNK2A2	21459	tred	Experimental	High
NFKB1	4790	CSRP1	21465	tred	Experimental	High
NFKB1	4790	CTSB	21508	tred	Experimental	High
NFKB1	4790	CYLD	21540	tred	Experimental	High
NFKB1	4790	CYP11A1	21583	tred	Experimental	High
NFKB1	4790	CYP19A1	21588	tred	Experimental	High
NFKB1	4790	CYP27B1	21594	tred	Experimental	High
NFKB1	4790	DEFB104A	2140596	tred	Experimental	High
NFKB1	4790	DNAJA3	29093	tred	Experimental	High
NFKB1	4790	DNASE1L2	21775	tred	Experimental	High
NFKB1	4790	DPYD	21806	tred	Experimental	High
NFKB1	4790	EDN1	21906	tred	Experimental	High
NFKB1	4790	ELF3	21999	tred	Experimental	High
NFKB1	4790	ELK1	22002	tred	Experimental	High
NFKB1	4790	ENG	22022	tred	Experimental	High
NFKB1	4790	EPO	22056	tred	Experimental	High
NFKB1	4790	EPX	28288	tred	Experimental	High
NFKB1	4790	ETS1	22113	tred	Experimental	High
NFKB1	4790	F3	22152	tred	Experimental	High
NFKB1	4790	F8	22157	tred	Experimental	High
NFKB1	4790	FAS	2355	tred	Experimental	High
NFKB1	4790	FASN	22194	tred	Experimental	High
NFKB1	4790	FBP1	22203	tred	Experimental	High
NFKB1	4790	FCAR	22204	tred	Experimental	High
NFKB1	4790	FCGR3A	22214	tred	Experimental	High
NFKB1	4790	FIGF	22277	kegg	Experimental	High
NFKB1	4790	FN1	22335	tred	Experimental	High
NFKB1	4790	FOS	22353	tred	Experimental	High
NFKB1	4790	FYN	22534	tred	Experimental	High
NFKB1	4790	GADD45A	21647	tred	Experimental	High
NFKB1	4790	GALR1	22587	tred	Experimental	High
NFKB1	4790	GDNF	22668	tred	Experimental	High
NFKB1	4790	GNLY	210578	tred	Experimental	High
NFKB1	4790	GSTP1	22950	tred	Experimental	High
NFKB1	4790	HLA-F	23134	tred	Experimental	High
NFKB1	4790	HMOX1	23162	tred	Experimental	High
NFKB1	4790	HSD11B2	23291	tred	Experimental	High
NFKB1	4790	ID1	23397	tred	Experimental	High
NFKB1	4790	IER3	28870	tred	Experimental	High
NFKB1	4790	IFNG	23458	tred	Experimental	High
NFKB1	4790	IGFBP2	23485	tred	Experimental	High
NFKB1	4790	IGL@	23535	tred	Experimental	High
NFKB1	4790	IL10	23586	tred	Experimental	High
NFKB1	4790	IL12B	23593	tred	Experimental	High
NFKB1	4790	IL1A	23552	tred	Experimental	High
NFKB1	4790	IL1B	23553	tred	Experimental	High
NFKB1	4790	IL2	23558	tred	Experimental	High
NFKB1	4790	IL2RA	23559	tred	Experimental	High
NFKB1	4790	IL4	23565	tred	Experimental	High
NFKB1	4790	IL5	23567	tred	Experimental	High
NFKB1	4790	IRF4	23662	tred	Experimental	High
NFKB1	4790	ITGA6	23655	tred	Experimental	High
NFKB1	4790	JAG2	23714	tred	Experimental	High
NFKB1	4790	KCNH4	223415	tred	Experimental	High
NFKB1	4790	KCNH8	2131096	tred	Experimental	High
NFKB1	4790	KCNMA1	23778	tred	Experimental	High
NFKB1	4790	KLK3	2354	tred	Experimental	High
NFKB1	4790	KLKB1	23818	tred	Experimental	High
NFKB1	4790	LTB	24050	tred	Experimental	High
NFKB1	4790	LYN	24067	tred	Experimental	High
NFKB1	4790	MADCAM1	28174	tred	Experimental	High
NFKB1	4790	MAPK14	21432	tred	Experimental	High
NFKB1	4790	MAT2A	24144	tred	Experimental	High
NFKB1	4790	MICA	2100507436	tred	Experimental	High
NFKB1	4790	MMP13	24322	tred	Experimental	High
NFKB1	4790	MMP3	24314	tred	Experimental	High
NFKB1	4790	MSX1	24487	tred	Experimental	High
NFKB1	4790	MYB	24602	tred	Experimental	High
NFKB1	4790	MYC	24609	tred	Experimental	High
NFKB1	4790	MYOD1	24654	tred	Experimental	High
NFKB1	4790	NOD2	264127	tred	Experimental	High
NFKB1	4790	NOL3	28996	tred	Experimental	High
NFKB1	4790	NOS1	24842	tred	Experimental	High
NFKB1	4790	NPY1R	24886	tred	Experimental	High
NFKB1	4790	NQO1	21728	tred	Experimental	High
NFKB1	4790	NR3C1	22908	tred	Experimental	High
NFKB1	4790	OAS2	24939	tred	Experimental	High
NFKB1	4790	OGN	24969	tred	Experimental	High
NFKB1	4790	PDCL	25082	tred	Experimental	High
NFKB1	4790	PDE7A	25150	tred	Experimental	High
NFKB1	4790	PDGFB	25155	tred	Experimental	High
NFKB1	4790	PGF	25228	kegg	Experimental	High
NFKB1	4790	PIGR	25284	tred	Experimental	High
NFKB1	4790	PITX3	25309	tred	Experimental	High
NFKB1	4790	PLA2G4A	25321	tred	Experimental	High
NFKB1	4790	PLAUR	25329	tred	Experimental	High
NFKB1	4790	PPARA	25465	tred	Experimental	High
NFKB1	4790	PPP2R4	25524	tred	Experimental	High
NFKB1	4790	PRKCA	25578	tred	Experimental	High
NFKB1	4790	PTAFR	25724	tred	Experimental	High
NFKB1	4790	PTGS1	25742	tred	Experimental	High
NFKB1	4790	PTHLH	25744	tred	Experimental	High
NFKB1	4790	PTK2B	22185	tred	Experimental	High
NFKB1	4790	PTPN13	25783	tred	Experimental	High
NFKB1	4790	PTX3	25806	tred	Experimental	High
NFKB1	4790	RALBP1	210928	tred	Experimental	High
NFKB1	4790	REL	25966	tred	Experimental	High
NFKB1	4790	RIPK1	28737	tred	Experimental	High
NFKB1	4790	RNMT	28731	tred	Experimental	High
NFKB1	4790	RRM2B	250484	tred	Experimental	High
NFKB1	4790	SAA2	26289	tred	Experimental	High
NFKB1	4790	SELE	26401	tred	Experimental	High
NFKB1	4790	SERPINA3	212	tred	Experimental	High
NFKB1	4790	SLC11A1	26556	tred	Experimental	High
NFKB1	4790	SLC6A4	26532	tred	Experimental	High
NFKB1	4790	SMC4	210051	tred	Experimental	High
NFKB1	4790	SOD1	26647	tred	Experimental	High
NFKB1	4790	SPRR2A	26700	tred	Experimental	High
NFKB1	4790	TACR1	26869	tred	Experimental	High
NFKB1	4790	TFF3	27033	tred	Experimental	High
NFKB1	4790	TFPI2	27980	tred	Experimental	High
NFKB1	4790	THBD	27056	tred	Experimental	High
NFKB1	4790	TIMP1	27076	tred	Experimental	High
NFKB1	4790	TINF2	226277	tred	Experimental	High
NFKB1	4790	TNC	23371	tred	Experimental	High
NFKB1	4790	TNFRSF10A	28797	tred	Experimental	High
NFKB1	4790	TNFRSF10B	28795	tred	Experimental	High
NFKB1	4790	TNFSF10	28743	tred	Experimental	High
NFKB1	4790	TNNC1	27134	tred	Experimental	High
NFKB1	4790	TOP1	27150	tred	Experimental	High
NFKB1	4790	TRADD	28717	tred	Experimental	High
NFKB1	4790	TRAF3	27187	kegg	Experimental	High
NFKB1	4790	TRAF4	29618	kegg	Experimental	High
NFKB1	4790	TRAF5	27188	kegg	Experimental	High
NFKB1	4790	TRAF6	27189	kegg	Experimental	High
NFKB1	4790	UGT2B17	27367	tred	Experimental	High
NFKB1	4790	VAV1	27409	tred	Experimental	High
NFKB1	4790	VEGFB	27423	kegg	Experimental	High
NFKB1	4790	VIM	27431	tred	Experimental	High
NFKB1	4790	VIPR1	27433	tred	Experimental	High
NFKB1	4790	VWF	27450	tred	Experimental	High
NFKB1	4790	WT1	27490	tred	Experimental	High
NFKB1	4790	XIAP	2331	kegg	Experimental	High
NFKB1	4790	MET	24233	tred	Experimental	High
NFKB1	4790	CCL5	26352	ensembl,tred,kegg	Experimental	High
NFKB1	4790	CD40	2958	ucsc,ensembl,tred	Experimental	High
NFKB1	4790	CXCL1	22919	ucsc,tred,kegg	Experimental	High
NFKB1	4790	ICAM1	23383	ucsc,ensembl,tred	Experimental	High
NFKB1	4790	LTA	24049	ucsc,ensembl,tred	Experimental	High
NFKB1	4790	NOS2	24843	ucsc,tred,kegg	Experimental	High
NFKB1	4790	PTGS2	25743	ucsc,tred,kegg	Experimental	High
NFKB1	4790	TP53	27157	ucsc,ensembl,tred	Experimental	High
NFKB1	4790	TRAF1	27185	ensembl,tred,kegg	Experimental	High
NFKB1	4790	hsa-miR-10b	2MIMAT0000254	transmir	Experimental	High
NFKB1	4790	hsa-miR-125b	2MIMAT0000423	transmir	Experimental	High
NFKB1	4790	hsa-miR-146a	2MIMAT0000449	transmir	Experimental	High
NFKB1	4790	hsa-miR-155	2MIMAT0000646	transmir	Experimental	High
NFKB1	4790	hsa-miR-16	2MIMAT0000069	transmir	Experimental	High
NFKB1	4790	hsa-miR-17	2MIMAT0000070	transmir	Experimental	High
NFKB1	4790	hsa-miR-199a	2MIMAT0000231	transmir	Experimental	High
NFKB1	4790	hsa-miR-21	2MIMAT0000076	transmir	Experimental	High
NFKB1	4790	hsa-miR-214	2MIMAT0000271	transmir	Experimental	High
NFKB1	4790	hsa-miR-224	2MIMAT0000281	transmir	Experimental	High
NFKB1	4790	hsa-miR-29a	2MIMAT0000086	transmir	Experimental	High
NFKB1	4790	hsa-miR-29b	2MIMAT0000100	transmir	Experimental	High
NFKB1	4790	hsa-miR-29c	2MIMAT0000681	transmir	Experimental	High
NFKB1	4790	hsa-miR-34a	2MIMAT0000255	transmir	Experimental	High
NFKB1	4790	hsa-miR-365	2MIMAT0000710	transmir	Experimental	High
NFKB1	4790	hsa-miR-9	2MIMAT0000441	transmir	Experimental	High
NFKB1	4790	hsa-miR-448	2MIMAT0001532	ucsc,transmir	Experimental	High
NFKB1	4790	TNF	27124	kegg	Experimental	High
NFKB1	4790	TLR4	27099	kegg	Experimental	High
NFKB1	4790	TLR2	27097	kegg	Experimental	High
NFKB1	4790	RAC3	25881	kegg	Experimental	High
NFKB1	4790	RAC2	25880	kegg	Experimental	High
NFKB1	4790	RAC1	25879	kegg	Experimental	High
NFKB1	4790	PPP2R2D	255844	kegg	Experimental	High
NFKB1	4790	PPP2R2C	25522	kegg	Experimental	High
NFKB1	4790	PPP2R2B	25521	kegg	Experimental	High
NFKB1	4790	PPP2R2A	25520	kegg	Experimental	High
NFKB1	4790	PPP2R1B	25519	kegg	Experimental	High
NFKB1	4790	PPP2R1A	25518	kegg	Experimental	High
NFKB1	4790	PPP2CB	25516	kegg	Experimental	High
NFKB1	4790	PPP2CA	25515	kegg	Experimental	High
NFKB1	4790	NOD1	210392	kegg	Experimental	High
NFKB1	4790	NFKBIE	24794	hprd,kegg	Experimental	High
NFKB1	4790	NFKBIB	24793	hprd,kegg	Experimental	High
NFKB1	4790	NFKBIA	24792	hprd,kegg	Experimental	High
NFKB1	4790	MAVS	257506	kegg	Experimental	High
NFKB1	4790	MAP3K8	21326	hprd,kegg	Experimental	High
NFKB1	4790	MAP3K7	26885	kegg	Experimental	High
NFKB1	4790	MAP3K14	29020	kegg	Experimental	High
NFKB1	4790	MAP3K1	24214	kegg	Experimental	High
NFKB1	4790	IL8	23576	kegg	Experimental	High
NFKB1	4790	IL6	23569	kegg	Experimental	High
NFKB1	4790	IL1R2	27850	kegg	Experimental	High
NFKB1	4790	IL1R1	23554	kegg	Experimental	High
NFKB1	4790	IL1B	23553	kegg	Experimental	High
NFKB1	4790	IL12B	23593	kegg	Experimental	High
NFKB1	4790	IL12A	23592	kegg	Experimental	High
NFKB1	4790	IKBKG	28517	hprd,kegg	Experimental	High
NFKB1	4790	IKBKB	23551	hprd,kegg	Experimental	High
NFKB1	4790	HSPB1	23315	kegg	Experimental	High
NFKB1	4790	CHUK	21147	hprd,kegg	Experimental	High
NFKB1	4790	CD14	2929	kegg	Experimental	High
NFKB1	4790	CCL5	26352	kegg	Experimental	High
NFKB1	4790	CCL4	26351	kegg	Experimental	High
NFKB1	4790	CCL3	26348	kegg	Experimental	High
NFKB1	4790	AKT3	210000	kegg	Experimental	High
NFKB1	4790	AKT2	2208	kegg	Experimental	High
NFKB1	4790	AKT1	2207	kegg	Experimental	High
NFKB1	4790	VEGFC	27424	tred,kegg	Experimental	High
NFKB1	4790	VEGFA	27422	tred,kegg	Experimental	High
NFKB1	4790	VCAM1	27412	ucsc,tred	Experimental	High
NFKB1	4790	TRAF2	27186	tred,kegg	Experimental	High
NFKB1	4790	TNF	27124	ucsc,tred	Experimental	High
NFKB1	4790	TLR2	27097	ucsc,tred	Experimental	High
NFKB1	4790	SOCS3	29021	ucsc,kegg	Experimental	High
NFKB1	4790	SDC4	26385	ucsc,tred	Experimental	High
NFKB1	4790	RIPK2	28767	ucsc,tred	Experimental	High
NFKB1	4790	REV3L	25980	ucsc,tred	Experimental	High
NFKB1	4790	RELB	25971	ucsc,tred	Experimental	High
NFKB1	4790	PLAU	25328	ucsc,tred	Experimental	High
NFKB1	4790	NR4A2	24929	ucsc,tred	Experimental	High
NFKB1	4790	NFKBIA	24792	ucsc,tred	Experimental	High
NFKB1	4790	MMP9	24318	ensembl,tred	Experimental	High
NFKB1	4790	MAP3K8	21326	ucsc,tred	Experimental	High
NFKB1	4790	JUNB	23726	ucsc,tred	Experimental	High
NFKB1	4790	IRF1	23659	ucsc,tred	Experimental	High
NFKB1	4790	IL8	23576	tred,kegg	Experimental	High
NFKB1	4790	IL6	23569	ucsc,tred	Experimental	High
NFKB1	4790	IL1R1	23554	ucsc,tred	Experimental	High
NFKB1	4790	IFNB1	23456	ucsc,tred	Experimental	High
NFKB1	4790	EBI3	210148	ucsc,tred	Experimental	High
NFKB1	4790	CXCL5	26374	ucsc,tred	Experimental	High
NFKB1	4790	CXCL3	22921	ucsc,tred	Experimental	High
NFKB1	4790	CXCL2	22920	ucsc,tred	Experimental	High
NFKB1	4790	CXCL11	26373	ucsc,tred	Experimental	High
NFKB1	4790	CXCL10	23627	ucsc,tred	Experimental	High
NFKB1	4790	CSF3	21440	ucsc,tred	Experimental	High
